Type,Campaign,Ad Group,Keyword,Match Type,Final URL,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description 1,Description 2,Description 3,Description 4,Path 1,Path 2,Status
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,[inflammatory bowel disease insurance denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,"""inflammatory bowel disease insurance denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,[inflammatory bowel disease medication denied],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,"""inflammatory bowel disease medication denied""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,[inflammatory bowel disease treatment denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,"""inflammatory bowel disease treatment denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,[insurance denied entyvio (vedolizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,"""insurance denied entyvio (vedolizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,[insurance denied inflammatory bowel disease treatment],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,"""insurance denied inflammatory bowel disease treatment""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,[insurance refusing entyvio (vedolizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,"""insurance refusing entyvio (vedolizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,[insurance won't cover entyvio (vedolizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,"""insurance won't cover entyvio (vedolizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,[united healthcare denied entyvio (vedolizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,"""united healthcare denied entyvio (vedolizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,[write appeal letter entyvio (vedolizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,"""write appeal letter entyvio (vedolizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Responsive Search Ad,Fight Health Insurance - Microsites,Appealing Entyvio (Vedolizumab) Formulary Removal,,,https://fighthealthinsurance.com/microsite/entyvio-formulary-removal-denial/,Appealing Entyvio (Vedolizuma…,Fight Your Entyvio Formulary…,Start your Entyvio continuity…,Appeal Entyvio (Vedolizumab)…,Fight Insurance Denials,Free Appeal Help,AI-Powered Appeal Letters,Stable on Entyvio for IBD? Fi…,Get Your Appeal Started,Free Appeal Generator,,,,,,Express Scripts is excluding Entyvio IV in 2026 — but you can appeal especially for conti…,"We help you document your IBD treatment history with Entyvio, explain why switching biolo…",Express Scripts is excluding Entyvio IV from the National Preferred Formulary effective 2…,Free AI-powered tool to help you write persuasive insurance appeal letters.,entyvio,formulary,Active
Ad Group,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,,,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[aetna denied skyrizi (risankizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""aetna denied skyrizi (risankizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[appeal letter for skyrizi (risankizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""appeal letter for skyrizi (risankizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[appeal skyrizi (risankizumab) continuity of care denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""appeal skyrizi (risankizumab) continuity of care denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[blue cross denied skyrizi (risankizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""blue cross denied skyrizi (risankizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[fight skyrizi (risankizumab) continuity of care denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""fight skyrizi (risankizumab) continuity of care denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[how to appeal skyrizi (risankizumab) continuity of care denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""how to appeal skyrizi (risankizumab) continuity of care denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[insurance denied psoriasis treatment],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""insurance denied psoriasis treatment""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[insurance denied skyrizi (risankizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""insurance denied skyrizi (risankizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[insurance refusing skyrizi (risankizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""insurance refusing skyrizi (risankizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[insurance won't cover skyrizi (risankizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""insurance won't cover skyrizi (risankizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[psoriasis appeal],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""psoriasis appeal""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[psoriasis coverage denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""psoriasis coverage denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[psoriasis insurance denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""psoriasis insurance denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[psoriasis medication denied],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""psoriasis medication denied""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[psoriasis skyrizi (risankizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""psoriasis skyrizi (risankizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[psoriasis skyrizi (risankizumab) continuity of care denied],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""psoriasis skyrizi (risankizumab) continuity of care denied""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[psoriasis treatment denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""psoriasis treatment denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[skyrizi (risankizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""skyrizi (risankizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[skyrizi (risankizumab) continuity of care appeal],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""skyrizi (risankizumab) continuity of care appeal""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[skyrizi (risankizumab) continuity of care appeal letter template],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""skyrizi (risankizumab) continuity of care appeal letter template""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[skyrizi (risankizumab) continuity of care coverage denied],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""skyrizi (risankizumab) continuity of care coverage denied""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[skyrizi (risankizumab) continuity of care denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""skyrizi (risankizumab) continuity of care denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[skyrizi (risankizumab) continuity of care denied by insurance],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""skyrizi (risankizumab) continuity of care denied by insurance""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[skyrizi (risankizumab) continuity of care for psoriasis],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""skyrizi (risankizumab) continuity of care for psoriasis""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[skyrizi (risankizumab) continuity of care insurance denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""skyrizi (risankizumab) continuity of care insurance denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[skyrizi (risankizumab) continuity of care not covered],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""skyrizi (risankizumab) continuity of care not covered""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[skyrizi (risankizumab) continuity of care not medically necessary],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""skyrizi (risankizumab) continuity of care not medically necessary""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[skyrizi (risankizumab) continuity of care pre authorization denied],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""skyrizi (risankizumab) continuity of care pre authorization denied""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[skyrizi (risankizumab) continuity of care preauth denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""skyrizi (risankizumab) continuity of care preauth denial""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[united healthcare denied skyrizi (risankizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""united healthcare denied skyrizi (risankizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,[write appeal letter skyrizi (risankizumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,"""write appeal letter skyrizi (risankizumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Responsive Search Ad,Fight Health Insurance - Microsites,Appealing Skyrizi (Risankizumab) Formulary Removal,,,https://fighthealthinsurance.com/microsite/skyrizi-formulary-removal-denial/,Appealing Skyrizi (Risankizum…,Fight Your Skyrizi Formulary…,Start your Skyrizi continuity…,Appeal Skyrizi (Risankizumab)…,Fight Insurance Denials,Free Appeal Help,AI-Powered Appeal Letters,Stable on Skyrizi for psorias…,Get Your Appeal Started,Free Appeal Generator,,,,,,Some plans are excluding Skyrizi in 2026 — but you can appeal for continuity of care.,"We help you document your treatment history with Skyrizi, explain why switching biologics…","Some PBMs are excluding Skyrizi from formularies in 2026. If you have psoriasis, psoriati…",Free AI-powered tool to help you write persuasive insurance appeal letters.,skyrizi,formulary,Active
Ad Group,Fight Health Insurance - Microsites,Appealing Tremfya (Guselkumab) Formulary Removal,,,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Tremfya (Guselkumab) Formulary Removal,[aetna denied tremfya (guselkumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Tremfya (Guselkumab) Formulary Removal,"""aetna denied tremfya (guselkumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Tremfya (Guselkumab) Formulary Removal,[appeal letter for tremfya (guselkumab) continuity of care],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Tremfya (Guselkumab) Formulary Removal,"""appeal letter for tremfya (guselkumab) continuity of care""",Phrase,,,,,,,,,,,,,,,,,,,,,,,Active
Keyword,Fight Health Insurance - Microsites,Appealing Tremfya (Guselkumab) Formulary Removal,[appeal tremfya (guselkumab) continuity of care denial],Exact,,,,,,,,,,,,,,,,,,,,,,,Active
