Campaign,Ad Group,Keyword,Match Type,Bid
Fight Health Insurance - Microsites,Appealing Hyrnuo (Sevabertinib) Denials,write appeal letter hyrnuo (sevabertinib),Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[aetna denied redemplo (plozasiran)],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""aetna denied redemplo (plozasiran)""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,aetna denied redemplo (plozasiran),Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[aetna familial chylomicronemia syndrome denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""aetna familial chylomicronemia syndrome denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,aetna familial chylomicronemia syndrome denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[appeal letter for redemplo (plozasiran)],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""appeal letter for redemplo (plozasiran)""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,appeal letter for redemplo (plozasiran),Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[appeal redemplo (plozasiran) denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""appeal redemplo (plozasiran) denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,appeal redemplo (plozasiran) denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[blue cross denied redemplo (plozasiran)],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""blue cross denied redemplo (plozasiran)""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,blue cross denied redemplo (plozasiran),Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[blue cross familial chylomicronemia syndrome denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""blue cross familial chylomicronemia syndrome denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,blue cross familial chylomicronemia syndrome denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[cigna denied redemplo (plozasiran)],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""cigna denied redemplo (plozasiran)""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,cigna denied redemplo (plozasiran),Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[cigna familial chylomicronemia syndrome denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""cigna familial chylomicronemia syndrome denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,cigna familial chylomicronemia syndrome denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[familial chylomicronemia syndrome appeal],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""familial chylomicronemia syndrome appeal""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,familial chylomicronemia syndrome appeal,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[familial chylomicronemia syndrome coverage denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""familial chylomicronemia syndrome coverage denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,familial chylomicronemia syndrome coverage denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[familial chylomicronemia syndrome insurance denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""familial chylomicronemia syndrome insurance denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,familial chylomicronemia syndrome insurance denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[familial chylomicronemia syndrome medication denied],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""familial chylomicronemia syndrome medication denied""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,familial chylomicronemia syndrome medication denied,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[familial chylomicronemia syndrome redemplo (plozasiran)],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""familial chylomicronemia syndrome redemplo (plozasiran)""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,familial chylomicronemia syndrome redemplo (plozasiran),Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[familial chylomicronemia syndrome redemplo (plozasiran) denied],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""familial chylomicronemia syndrome redemplo (plozasiran) denied""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,familial chylomicronemia syndrome redemplo (plozasiran) denied,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[familial chylomicronemia syndrome treatment denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""familial chylomicronemia syndrome treatment denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,familial chylomicronemia syndrome treatment denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[fight redemplo (plozasiran) denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""fight redemplo (plozasiran) denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,fight redemplo (plozasiran) denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[how to appeal redemplo (plozasiran) denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""how to appeal redemplo (plozasiran) denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,how to appeal redemplo (plozasiran) denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[humana denied redemplo (plozasiran)],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""humana denied redemplo (plozasiran)""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,humana denied redemplo (plozasiran),Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[humana familial chylomicronemia syndrome denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""humana familial chylomicronemia syndrome denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,humana familial chylomicronemia syndrome denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[insurance denied familial chylomicronemia syndrome treatment],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""insurance denied familial chylomicronemia syndrome treatment""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,insurance denied familial chylomicronemia syndrome treatment,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[insurance denied redemplo (plozasiran)],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""insurance denied redemplo (plozasiran)""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,insurance denied redemplo (plozasiran),Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[insurance refusing redemplo (plozasiran)],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""insurance refusing redemplo (plozasiran)""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,insurance refusing redemplo (plozasiran),Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[insurance won't cover redemplo (plozasiran)],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""insurance won't cover redemplo (plozasiran)""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,insurance won't cover redemplo (plozasiran),Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[redemplo (plozasiran)],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""redemplo (plozasiran)""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,redemplo (plozasiran),Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[redemplo (plozasiran) appeal],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""redemplo (plozasiran) appeal""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,redemplo (plozasiran) appeal,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[redemplo (plozasiran) appeal letter template],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""redemplo (plozasiran) appeal letter template""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,redemplo (plozasiran) appeal letter template,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[redemplo (plozasiran) coverage denied],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""redemplo (plozasiran) coverage denied""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,redemplo (plozasiran) coverage denied,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[redemplo (plozasiran) denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""redemplo (plozasiran) denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,redemplo (plozasiran) denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[redemplo (plozasiran) denied by insurance],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""redemplo (plozasiran) denied by insurance""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,redemplo (plozasiran) denied by insurance,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[redemplo (plozasiran) for familial chylomicronemia syndrome],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""redemplo (plozasiran) for familial chylomicronemia syndrome""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,redemplo (plozasiran) for familial chylomicronemia syndrome,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[redemplo (plozasiran) insurance denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""redemplo (plozasiran) insurance denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,redemplo (plozasiran) insurance denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[redemplo (plozasiran) not covered],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""redemplo (plozasiran) not covered""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,redemplo (plozasiran) not covered,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[redemplo (plozasiran) not medically necessary],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""redemplo (plozasiran) not medically necessary""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,redemplo (plozasiran) not medically necessary,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[redemplo (plozasiran) pre authorization denied],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""redemplo (plozasiran) pre authorization denied""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,redemplo (plozasiran) pre authorization denied,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[redemplo (plozasiran) preauth denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""redemplo (plozasiran) preauth denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,redemplo (plozasiran) preauth denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[sample appeal letter redemplo (plozasiran)],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""sample appeal letter redemplo (plozasiran)""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,sample appeal letter redemplo (plozasiran),Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[united healthcare denied redemplo (plozasiran)],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""united healthcare denied redemplo (plozasiran)""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,united healthcare denied redemplo (plozasiran),Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[united healthcare familial chylomicronemia syndrome denial],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""united healthcare familial chylomicronemia syndrome denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,united healthcare familial chylomicronemia syndrome denial,Broad,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,[write appeal letter redemplo (plozasiran)],Exact,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,"""write appeal letter redemplo (plozasiran)""",Phrase,
Fight Health Insurance - Microsites,Appealing Redemplo (Plozasiran) Denials,write appeal letter redemplo (plozasiran),Broad,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,[aetna denied komzifti (ziftomenib)],Exact,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,"""aetna denied komzifti (ziftomenib)""",Phrase,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,aetna denied komzifti (ziftomenib),Broad,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,[aetna npm1-mutated acute myeloid leukemia denial],Exact,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,"""aetna npm1-mutated acute myeloid leukemia denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,aetna npm1-mutated acute myeloid leukemia denial,Broad,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,[appeal komzifti (ziftomenib) denial],Exact,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,"""appeal komzifti (ziftomenib) denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,appeal komzifti (ziftomenib) denial,Broad,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,[appeal letter for komzifti (ziftomenib)],Exact,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,"""appeal letter for komzifti (ziftomenib)""",Phrase,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,appeal letter for komzifti (ziftomenib),Broad,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,[blue cross denied komzifti (ziftomenib)],Exact,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,"""blue cross denied komzifti (ziftomenib)""",Phrase,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,blue cross denied komzifti (ziftomenib),Broad,
Fight Health Insurance - Microsites,Appealing Komzifti (Ziftomenib) Denials,[blue cross npm1-mutated acute myeloid leukemia denial],Exact,
